ID,x,y,Class_ID,Class,Description
28662,678785,4762705,3,Class_4,Grass
28663,678795,4762705,3,Class_4,Grass
28664,678805,4762705,3,Class_4,Grass
28665,678815,4762705,0,Class_1,Parking/road/pavement
28666,678825,4762705,0,Class_1,Parking/road/pavement
28667,678835,4762705,0,Class_1,Parking/road/pavement
28668,678845,4762705,0,Class_1,Parking/road/pavement
28669,678855,4762705,0,Class_1,Parking/road/pavement
28670,678865,4762705,0,Class_1,Parking/road/pavement
28671,678875,4762705,0,Class_1,Parking/road/pavement
28672,678885,4762705,3,Class_4,Grass
28673,678895,4762705,3,Class_4,Grass
28674,678905,4762705,3,Class_4,Grass
28675,678915,4762705,3,Class_4,Grass
28676,678925,4762705,2,Class_3,Tree/bushes
28677,678935,4762705,2,Class_3,Tree/bushes
28678,678945,4762705,0,Class_1,Parking/road/pavement
28679,678955,4762705,0,Class_1,Parking/road/pavement
28680,678965,4762705,3,Class_4,Grass
28681,678975,4762705,3,Class_4,Grass
28682,678985,4762705,3,Class_4,Grass
28683,678995,4762705,3,Class_4,Grass
28684,679005,4762705,3,Class_4,Grass
28685,679015,4762705,3,Class_4,Grass
28686,679025,4762705,3,Class_4,Grass
28687,679035,4762705,1,Class_2,Building
28688,679045,4762705,1,Class_2,Building
28689,679055,4762705,1,Class_2,Building
28690,679065,4762705,1,Class_2,Building
28691,679075,4762705,1,Class_2,Building
28692,679085,4762705,1,Class_2,Building
28693,679095,4762705,2,Class_3,Tree/bushes
28694,679105,4762705,0,Class_1,Parking/road/pavement
28695,679115,4762705,2,Class_3,Tree/bushes
28696,679125,4762705,3,Class_4,Grass
28697,679135,4762705,0,Class_1,Parking/road/pavement
28698,679145,4762705,3,Class_4,Grass
28699,679155,4762705,0,Class_1,Parking/road/pavement
28700,679165,4762705,1,Class_2,Building
28701,679175,4762705,0,Class_1,Parking/road/pavement
28702,679185,4762705,3,Class_4,Grass
28703,679195,4762705,3,Class_4,Grass
28704,679205,4762705,3,Class_4,Grass
28705,679215,4762705,3,Class_4,Grass
28706,679225,4762705,3,Class_4,Grass
28707,679235,4762705,1,Class_2,Building
28708,679245,4762705,0,Class_1,Parking/road/pavement
28709,679255,4762705,0,Class_1,Parking/road/pavement
28710,679265,4762705,0,Class_1,Parking/road/pavement
28711,679275,4762705,1,Class_2,Building
28712,679285,4762705,3,Class_4,Grass
28713,679295,4762705,3,Class_4,Grass
28714,679305,4762705,3,Class_4,Grass
28715,679315,4762705,3,Class_4,Grass
28716,679325,4762705,3,Class_4,Grass
28717,679335,4762705,3,Class_4,Grass
28718,679345,4762705,3,Class_4,Grass
28719,679355,4762705,3,Class_4,Grass
28720,679365,4762705,3,Class_4,Grass
28721,679375,4762705,3,Class_4,Grass
28722,679385,4762705,3,Class_4,Grass
28723,679395,4762705,3,Class_4,Grass
28724,679405,4762705,3,Class_4,Grass
28725,679415,4762705,3,Class_4,Grass
28726,679425,4762705,3,Class_4,Grass
28727,679435,4762705,3,Class_4,Grass
28728,679445,4762705,0,Class_1,Parking/road/pavement
28729,679455,4762705,0,Class_1,Parking/road/pavement
28730,679465,4762705,2,Class_3,Tree/bushes
28731,679475,4762705,0,Class_1,Parking/road/pavement
28732,679485,4762705,0,Class_1,Parking/road/pavement
28733,679495,4762705,0,Class_1,Parking/road/pavement
28734,679505,4762705,0,Class_1,Parking/road/pavement
28735,679515,4762705,0,Class_1,Parking/road/pavement
28736,679525,4762705,1,Class_2,Building
28737,679535,4762705,1,Class_2,Building
28738,679545,4762705,3,Class_4,Grass
28739,679555,4762705,3,Class_4,Grass
28740,679565,4762705,0,Class_1,Parking/road/pavement
28741,679575,4762705,0,Class_1,Parking/road/pavement
28742,679585,4762705,3,Class_4,Grass
28743,679595,4762705,3,Class_4,Grass
28744,679605,4762705,3,Class_4,Grass
28745,679615,4762705,3,Class_4,Grass
28746,679625,4762705,2,Class_3,Tree/bushes
28747,679635,4762705,2,Class_3,Tree/bushes
28748,679645,4762705,3,Class_4,Grass
28749,679655,4762705,3,Class_4,Grass
28750,679665,4762705,3,Class_4,Grass
28751,679675,4762705,3,Class_4,Grass
28752,679685,4762705,3,Class_4,Grass
28753,679695,4762705,3,Class_4,Grass
28754,679705,4762705,3,Class_4,Grass
28755,679715,4762705,3,Class_4,Grass
28756,679725,4762705,3,Class_4,Grass
28757,679735,4762705,3,Class_4,Grass
28758,679745,4762705,3,Class_4,Grass
28759,679755,4762705,3,Class_4,Grass
28760,679765,4762705,3,Class_4,Grass
28761,679775,4762705,3,Class_4,Grass
28762,679785,4762705,3,Class_4,Grass
28763,679795,4762705,3,Class_4,Grass
28764,679805,4762705,2,Class_3,Tree/bushes
28765,679815,4762705,2,Class_3,Tree/bushes
28766,679825,4762705,1,Class_2,Building
28767,679835,4762705,0,Class_1,Parking/road/pavement
28768,679845,4762705,0,Class_1,Parking/road/pavement
28769,679855,4762705,1,Class_2,Building
28770,679865,4762705,0,Class_1,Parking/road/pavement
28771,677775,4762695,0,Class_1,Parking/road/pavement
28772,677785,4762695,2,Class_3,Tree/bushes
28773,677795,4762695,2,Class_3,Tree/bushes
28774,677805,4762695,2,Class_3,Tree/bushes
28775,677815,4762695,2,Class_3,Tree/bushes
28776,677825,4762695,1,Class_2,Building
28777,677835,4762695,0,Class_1,Parking/road/pavement
28778,677845,4762695,0,Class_1,Parking/road/pavement
28779,677855,4762695,1,Class_2,Building
28780,677865,4762695,1,Class_2,Building
28781,677875,4762695,1,Class_2,Building
28782,677885,4762695,0,Class_1,Parking/road/pavement
28783,677895,4762695,0,Class_1,Parking/road/pavement
28784,677905,4762695,0,Class_1,Parking/road/pavement
28785,677915,4762695,0,Class_1,Parking/road/pavement
28786,677925,4762695,0,Class_1,Parking/road/pavement
28787,677935,4762695,0,Class_1,Parking/road/pavement
28788,677945,4762695,0,Class_1,Parking/road/pavement
28789,677955,4762695,0,Class_1,Parking/road/pavement
28790,677965,4762695,3,Class_4,Grass
28791,677975,4762695,3,Class_4,Grass
28792,677985,4762695,3,Class_4,Grass
28793,677995,4762695,3,Class_4,Grass
28794,678005,4762695,0,Class_1,Parking/road/pavement
28795,678015,4762695,0,Class_1,Parking/road/pavement
28796,678025,4762695,0,Class_1,Parking/road/pavement
28797,678035,4762695,0,Class_1,Parking/road/pavement
28798,678045,4762695,3,Class_4,Grass
28799,678055,4762695,1,Class_2,Building
28800,678065,4762695,1,Class_2,Building
28801,678075,4762695,1,Class_2,Building
28802,678085,4762695,1,Class_2,Building
28803,678095,4762695,1,Class_2,Building
28804,678105,4762695,1,Class_2,Building
28805,678115,4762695,1,Class_2,Building
28806,678125,4762695,0,Class_1,Parking/road/pavement
28807,678135,4762695,0,Class_1,Parking/road/pavement
28808,678145,4762695,0,Class_1,Parking/road/pavement
28809,678155,4762695,3,Class_4,Grass
28810,678165,4762695,2,Class_3,Tree/bushes
28811,678175,4762695,3,Class_4,Grass
28812,678185,4762695,2,Class_3,Tree/bushes
28813,678195,4762695,2,Class_3,Tree/bushes
28814,678205,4762695,1,Class_2,Building
28815,678215,4762695,1,Class_2,Building
28816,678225,4762695,2,Class_3,Tree/bushes
28817,678235,4762695,0,Class_1,Parking/road/pavement
28818,678245,4762695,0,Class_1,Parking/road/pavement
28819,678255,4762695,3,Class_4,Grass
28820,678265,4762695,2,Class_3,Tree/bushes
28821,678275,4762695,3,Class_4,Grass
28822,678285,4762695,2,Class_3,Tree/bushes
28823,678295,4762695,2,Class_3,Tree/bushes
28824,678305,4762695,2,Class_3,Tree/bushes
28825,678315,4762695,2,Class_3,Tree/bushes
28826,678325,4762695,2,Class_3,Tree/bushes
28827,678335,4762695,2,Class_3,Tree/bushes
28828,678345,4762695,3,Class_4,Grass
28829,678355,4762695,3,Class_4,Grass
28830,678365,4762695,0,Class_1,Parking/road/pavement
28831,678375,4762695,1,Class_2,Building
28832,678385,4762695,0,Class_1,Parking/road/pavement
28833,678395,4762695,1,Class_2,Building
28834,678405,4762695,0,Class_1,Parking/road/pavement
28835,678415,4762695,2,Class_3,Tree/bushes
28836,678425,4762695,0,Class_1,Parking/road/pavement
28837,678435,4762695,1,Class_2,Building
28838,678445,4762695,1,Class_2,Building
28839,678455,4762695,1,Class_2,Building
28840,678465,4762695,0,Class_1,Parking/road/pavement
28841,678475,4762695,0,Class_1,Parking/road/pavement
28842,678485,4762695,1,Class_2,Building
28843,678495,4762695,1,Class_2,Building
28844,678505,4762695,1,Class_2,Building
28845,678515,4762695,1,Class_2,Building
28846,678525,4762695,1,Class_2,Building
28847,678535,4762695,1,Class_2,Building
28848,678545,4762695,1,Class_2,Building
28849,678555,4762695,1,Class_2,Building
28850,678565,4762695,1,Class_2,Building
28851,678575,4762695,3,Class_4,Grass
28852,678585,4762695,2,Class_3,Tree/bushes
28853,678595,4762695,2,Class_3,Tree/bushes
28854,678605,4762695,2,Class_3,Tree/bushes
28855,678615,4762695,2,Class_3,Tree/bushes
28856,678625,4762695,2,Class_3,Tree/bushes
28857,678635,4762695,2,Class_3,Tree/bushes
28858,678645,4762695,2,Class_3,Tree/bushes
28859,678655,4762695,2,Class_3,Tree/bushes
28860,678665,4762695,2,Class_3,Tree/bushes
28861,678675,4762695,2,Class_3,Tree/bushes
28862,678685,4762695,2,Class_3,Tree/bushes
28863,678695,4762695,2,Class_3,Tree/bushes
28864,678705,4762695,3,Class_4,Grass
28865,678715,4762695,3,Class_4,Grass
28866,678725,4762695,2,Class_3,Tree/bushes
28867,678735,4762695,2,Class_3,Tree/bushes
28868,678745,4762695,0,Class_1,Parking/road/pavement
28869,678755,4762695,0,Class_1,Parking/road/pavement
28870,678765,4762695,0,Class_1,Parking/road/pavement
28871,678775,4762695,2,Class_3,Tree/bushes
28872,678785,4762695,3,Class_4,Grass
28873,678795,4762695,3,Class_4,Grass
28874,678805,4762695,3,Class_4,Grass
28875,678815,4762695,3,Class_4,Grass
28876,678825,4762695,0,Class_1,Parking/road/pavement
28877,678835,4762695,0,Class_1,Parking/road/pavement
28878,678845,4762695,0,Class_1,Parking/road/pavement
28879,678855,4762695,0,Class_1,Parking/road/pavement
28880,678865,4762695,0,Class_1,Parking/road/pavement
28881,678875,4762695,0,Class_1,Parking/road/pavement
28882,678885,4762695,0,Class_1,Parking/road/pavement
28883,678895,4762695,3,Class_4,Grass
28884,678905,4762695,3,Class_4,Grass
28885,678915,4762695,3,Class_4,Grass
28886,678925,4762695,3,Class_4,Grass
28887,678935,4762695,3,Class_4,Grass
28888,678945,4762695,1,Class_2,Building
28889,678955,4762695,0,Class_1,Parking/road/pavement
28890,678965,4762695,1,Class_2,Building
28891,678975,4762695,2,Class_3,Tree/bushes
28892,678985,4762695,3,Class_4,Grass
28893,678995,4762695,3,Class_4,Grass
28894,679005,4762695,3,Class_4,Grass
28895,679015,4762695,3,Class_4,Grass
28896,679025,4762695,3,Class_4,Grass
28897,679035,4762695,3,Class_4,Grass
28898,679045,4762695,1,Class_2,Building
28899,679055,4762695,3,Class_4,Grass
28900,679065,4762695,1,Class_2,Building
28901,679075,4762695,1,Class_2,Building
28902,679085,4762695,1,Class_2,Building
28903,679095,4762695,2,Class_3,Tree/bushes
28904,679105,4762695,2,Class_3,Tree/bushes
28905,679115,4762695,2,Class_3,Tree/bushes
28906,679125,4762695,2,Class_3,Tree/bushes
28907,679135,4762695,2,Class_3,Tree/bushes
28908,679145,4762695,2,Class_3,Tree/bushes
28909,679155,4762695,2,Class_3,Tree/bushes
28910,679165,4762695,1,Class_2,Building
28911,679175,4762695,1,Class_2,Building
28912,679185,4762695,2,Class_3,Tree/bushes
28913,679195,4762695,2,Class_3,Tree/bushes
28914,679205,4762695,2,Class_3,Tree/bushes
28915,679215,4762695,2,Class_3,Tree/bushes
28916,679225,4762695,2,Class_3,Tree/bushes
28917,679235,4762695,1,Class_2,Building
28918,679245,4762695,0,Class_1,Parking/road/pavement
28919,679255,4762695,0,Class_1,Parking/road/pavement
28920,679265,4762695,1,Class_2,Building
28921,679275,4762695,3,Class_4,Grass
28922,679285,4762695,2,Class_3,Tree/bushes
28923,679295,4762695,2,Class_3,Tree/bushes
28924,679305,4762695,3,Class_4,Grass
28925,679315,4762695,3,Class_4,Grass
28926,679325,4762695,3,Class_4,Grass
28927,679335,4762695,3,Class_4,Grass
28928,679345,4762695,3,Class_4,Grass
28929,679355,4762695,3,Class_4,Grass
28930,679365,4762695,3,Class_4,Grass
28931,679375,4762695,3,Class_4,Grass
28932,679385,4762695,3,Class_4,Grass
28933,679395,4762695,3,Class_4,Grass
28934,679405,4762695,3,Class_4,Grass
28935,679415,4762695,3,Class_4,Grass
28936,679425,4762695,3,Class_4,Grass
28937,679435,4762695,0,Class_1,Parking/road/pavement
28938,679445,4762695,3,Class_4,Grass
28939,679455,4762695,0,Class_1,Parking/road/pavement
28940,679465,4762695,1,Class_2,Building
28941,679475,4762695,1,Class_2,Building
28942,679485,4762695,0,Class_1,Parking/road/pavement
28943,679495,4762695,3,Class_4,Grass
28944,679505,4762695,0,Class_1,Parking/road/pavement
28945,679515,4762695,0,Class_1,Parking/road/pavement
28946,679525,4762695,1,Class_2,Building
28947,679535,4762695,0,Class_1,Parking/road/pavement
28948,679545,4762695,3,Class_4,Grass
28949,679555,4762695,0,Class_1,Parking/road/pavement
28950,679565,4762695,0,Class_1,Parking/road/pavement
28951,679575,4762695,0,Class_1,Parking/road/pavement
28952,679585,4762695,0,Class_1,Parking/road/pavement
28953,679595,4762695,0,Class_1,Parking/road/pavement
28954,679605,4762695,3,Class_4,Grass
28955,679615,4762695,3,Class_4,Grass
28956,679625,4762695,2,Class_3,Tree/bushes
28957,679635,4762695,2,Class_3,Tree/bushes
28958,679645,4762695,2,Class_3,Tree/bushes
28959,679655,4762695,2,Class_3,Tree/bushes
28960,679665,4762695,2,Class_3,Tree/bushes
28961,679675,4762695,2,Class_3,Tree/bushes
28962,679685,4762695,2,Class_3,Tree/bushes
28963,679695,4762695,2,Class_3,Tree/bushes
28964,679705,4762695,3,Class_4,Grass
28965,679715,4762695,3,Class_4,Grass
28966,679725,4762695,3,Class_4,Grass
28967,679735,4762695,3,Class_4,Grass
28968,679745,4762695,3,Class_4,Grass
28969,679755,4762695,3,Class_4,Grass
28970,679765,4762695,3,Class_4,Grass
28971,679775,4762695,3,Class_4,Grass
28972,679785,4762695,3,Class_4,Grass
28973,679795,4762695,3,Class_4,Grass
28974,679805,4762695,3,Class_4,Grass
28975,679815,4762695,3,Class_4,Grass
28976,679825,4762695,2,Class_3,Tree/bushes
28977,679835,4762695,2,Class_3,Tree/bushes
28978,679845,4762695,2,Class_3,Tree/bushes
28979,679855,4762695,1,Class_2,Building
28980,679865,4762695,1,Class_2,Building
28981,677775,4762685,0,Class_1,Parking/road/pavement
28982,677785,4762685,0,Class_1,Parking/road/pavement
28983,677795,4762685,0,Class_1,Parking/road/pavement
28984,677805,4762685,0,Class_1,Parking/road/pavement
28985,677815,4762685,0,Class_1,Parking/road/pavement
28986,677825,4762685,0,Class_1,Parking/road/pavement
28987,677835,4762685,0,Class_1,Parking/road/pavement
28988,677845,4762685,0,Class_1,Parking/road/pavement
28989,677855,4762685,0,Class_1,Parking/road/pavement
28990,677865,4762685,3,Class_4,Grass
28991,677875,4762685,0,Class_1,Parking/road/pavement
28992,677885,4762685,0,Class_1,Parking/road/pavement
28993,677895,4762685,1,Class_2,Building
28994,677905,4762685,1,Class_2,Building
28995,677915,4762685,1,Class_2,Building
28996,677925,4762685,1,Class_2,Building
28997,677935,4762685,1,Class_2,Building
28998,677945,4762685,1,Class_2,Building
28999,677955,4762685,1,Class_2,Building
29000,677965,4762685,1,Class_2,Building
29001,677975,4762685,1,Class_2,Building
29002,677985,4762685,1,Class_2,Building
29003,677995,4762685,1,Class_2,Building
29004,678005,4762685,1,Class_2,Building
29005,678015,4762685,1,Class_2,Building
29006,678025,4762685,1,Class_2,Building
29007,678035,4762685,0,Class_1,Parking/road/pavement
29008,678045,4762685,3,Class_4,Grass
29009,678055,4762685,1,Class_2,Building
29010,678065,4762685,1,Class_2,Building
29011,678075,4762685,1,Class_2,Building
29012,678085,4762685,1,Class_2,Building
29013,678095,4762685,1,Class_2,Building
29014,678105,4762685,0,Class_1,Parking/road/pavement
29015,678115,4762685,1,Class_2,Building
29016,678125,4762685,1,Class_2,Building
29017,678135,4762685,0,Class_1,Parking/road/pavement
29018,678145,4762685,0,Class_1,Parking/road/pavement
29019,678155,4762685,3,Class_4,Grass
29020,678165,4762685,1,Class_2,Building
29021,678175,4762685,1,Class_2,Building
29022,678185,4762685,1,Class_2,Building
29023,678195,4762685,1,Class_2,Building
29024,678205,4762685,1,Class_2,Building
29025,678215,4762685,1,Class_2,Building
29026,678225,4762685,1,Class_2,Building
29027,678235,4762685,1,Class_2,Building
29028,678245,4762685,1,Class_2,Building
29029,678255,4762685,0,Class_1,Parking/road/pavement
29030,678265,4762685,3,Class_4,Grass
29031,678275,4762685,3,Class_4,Grass
29032,678285,4762685,2,Class_3,Tree/bushes
29033,678295,4762685,2,Class_3,Tree/bushes
29034,678305,4762685,2,Class_3,Tree/bushes
29035,678315,4762685,2,Class_3,Tree/bushes
29036,678325,4762685,2,Class_3,Tree/bushes
29037,678335,4762685,2,Class_3,Tree/bushes
29038,678345,4762685,2,Class_3,Tree/bushes
29039,678355,4762685,1,Class_2,Building
29040,678365,4762685,0,Class_1,Parking/road/pavement
29041,678375,4762685,0,Class_1,Parking/road/pavement
29042,678385,4762685,0,Class_1,Parking/road/pavement
29043,678395,4762685,0,Class_1,Parking/road/pavement
29044,678405,4762685,0,Class_1,Parking/road/pavement
29045,678415,4762685,2,Class_3,Tree/bushes
29046,678425,4762685,0,Class_1,Parking/road/pavement
29047,678435,4762685,0,Class_1,Parking/road/pavement
29048,678445,4762685,1,Class_2,Building
29049,678455,4762685,1,Class_2,Building
29050,678465,4762685,0,Class_1,Parking/road/pavement
29051,678475,4762685,3,Class_4,Grass
29052,678485,4762685,3,Class_4,Grass
29053,678495,4762685,3,Class_4,Grass
29054,678505,4762685,0,Class_1,Parking/road/pavement
29055,678515,4762685,0,Class_1,Parking/road/pavement
29056,678525,4762685,3,Class_4,Grass
29057,678535,4762685,3,Class_4,Grass
29058,678545,4762685,3,Class_4,Grass
29059,678555,4762685,3,Class_4,Grass
29060,678565,4762685,3,Class_4,Grass
29061,678575,4762685,3,Class_4,Grass
29062,678585,4762685,2,Class_3,Tree/bushes
29063,678595,4762685,2,Class_3,Tree/bushes
29064,678605,4762685,2,Class_3,Tree/bushes
29065,678615,4762685,2,Class_3,Tree/bushes
29066,678625,4762685,2,Class_3,Tree/bushes
29067,678635,4762685,2,Class_3,Tree/bushes
29068,678645,4762685,2,Class_3,Tree/bushes
29069,678655,4762685,2,Class_3,Tree/bushes
29070,678665,4762685,2,Class_3,Tree/bushes
